A,2,17,36
A,2,18,67
A,2,19,188
A,2,20,192
A,2,21,42
A,2,22,255
A,2,23,103
A,2,24,145
A,2,25,110
A,2,26,59
A,2,27,86
A,2,28,94
A,2,29,127
A,2,30,45
A,2,31,0
A,2,32,246
A,2,33,90
A,2,34,172
A,2,35,207
A,2,36,200
A,2,37,36
A,2,38,169
A,2,39,35
A,2,40,174
A,2,41,99
A,2,42,81
A,2,43,168
A,2,44,109
A,2,45,61
A,2,46,104
A,2,47,211
A,2,48,40
A,2,49,245
A,2,50,95
A,2,51,139
A,2,52,118
A,2,53,193
A,2,54,84
A,2,55,77
A,2,56,30
A,2,57,198
A,2,58,107
A,2,59,109
A,2,60,13
A,2,61,76
A,2,62,144
A,2,63,214
A,2,64,238
A,2,65,139
A,2,66,165
A,2,67,55
A,2,68,223
A,2,69,191
A,2,70,251
A,2,71,22
A,2,72,107
A,2,73,90
A,2,74,136
A,2,75,105
A,2,76,238
A,2,77,140
A,2,78,122
A,2,79,187
A,2,80,140
A,2,81,90
A,2,82,41
A,2,83,211
A,2,84,111
A,2,85,183
A,2,86,59
A,2,87,132
A,2,88,245
A,2,89,98
A,2,90,243
A,2,91,236
A,2,92,65
A,2,93,197
A,2,94,250
A,2,95,150
A,2,96,50
A,2,97,237
A,2,98,180
A,2,99,156
A,2,100,189
A,2,101,66
A,2,102,240
A,2,103,76
A,2,104,183
A,2,105,12
A,2,106,126
A,2,107,206
A,2,108,13
A,2,109,246
A,2,110,239
A,2,111,44
A,2,112,32
A,2,113,6
A,2,114,38
A,2,115,7
A,2,116,228
A,2,117,187
A,2,118,0
A,2,119,214
A,2,120,236
A,2,121,249
A,2,122,192
A,2,123,161
A,2,124,144
A,2,125,161
A,2,126,189
A,2,127,22
A,2,128,250
A,2,129,45
A,2,130,216
A,2,131,14
A,2,132,118
A,2,133,38
A,2,134,100
A,2,135,23
A,2,136,70
A,2,137,175
A,2,138,194
A,2,139,152
A,2,140,219
A,2,141,89
A,2,142,163
A,2,143,13
A,2,144,24
A,2,145,107
A,2,146,234
A,2,147,220
A,2,148,100
A,2,149,61
A,2,150,29
A,2,151,43
A,2,152,148
A,2,153,85
A,2,154,148
A,2,155,219
A,2,156,44
A,2,157,10
A,2,158,110
A,2,159,229
A,2,160,209
A,2,161,13
A,2,162,32
A,2,163,81
A,2,164,112
A,2,165,181
A,2,166,183
A,2,167,234
A,2,168,9
A,2,169,5
A,2,170,168
A,2,171,82
A,2,172,180
A,2,173,215
A,2,174,142
A,2,175,14
A,2,176,21
A,2,177,128
A,2,178,60
A,2,179,217
A,2,180,15
A,2,181,34
A,2,182,105
A,2,183,209
A,2,184,135
A,2,185,135
A,2,186,7
A,2,187,17
A,2,188,204
A,2,189,119
A,2,190,151
A,2,191,150
A,2,192,211
A,2,193,166
A,2,194,25
A,2,195,151
A,2,196,189
A,2,197,47
A,2,198,17
A,2,199,253
A,3,0,156
A,3,1,95
A,3,2,161
A,3,3,248
A,3,4,206
A,3,5,110
A,3,6,146
A,3,7,19
A,3,8,8
A,3,9,40
A,3,10,225
A,3,11,220
A,3,12,49
A,3,13,244
A,3,14,136
A,3,15,27
A,3,16,22
A,3,17,93
A,3,18,89
A,3,19,43
A,3,20,8
A,3,21,156
A,3,22,202
A,3,23,231
A,3,24,98
A,3,25,164
A,3,26,30
A,3,27,109
A,3,28,6
A,3,29,168
A,3,30,25
A,3,31,121
A,3,32,88
A,3,33,50
A,3,34,155
A,3,35,120
A,3,36,133
A,3,37,228
A,3,38,232
A,3,39,191
A,3,40,227
A,3,41,208
A,3,42,149
A,3,43,15
A,3,44,162
A,3,45,10
A,3,46,15
A,3,47,182
A,3,48,218
A,3,49,175
A,3,50,130
A,3,51,214
A,3,52,166
A,3,53,252
A,3,54,136
A,3,55,81
A,3,56,231
A,3,57,221
A,3,58,18
A,3,59,92
A,3,60,139
A,3,61,31
A,3,62,166
A,3,63,161
A,3,64,126
A,3,65,181
A,3,66,239
A,3,67,132
A,3,68,197
A,3,69,153
A,3,70,164
A,3,71,168
A,3,72,129
A,3,73,181
A,3,74,170
A,3,75,215
A,3,76,120
A,3,77,56
A,3,78,222
A,3,79,79
A,3,80,159
A,3,81,245
A,3,82,19
A,3,83,123
A,3,84,83
A,3,85,148
A,3,86,125
A,3,87,133
A,3,88,9
A,3,89,229
A,3,90,8
A,3,91,194
A,3,92,173
A,3,93,89
A,3,94,233
A,3,95,135
A,3,96,10
A,3,97,14
A,3,98,78
A,3,99,62
A,3,100,54
A,3,101,176
A,3,102,211
A,3,103,177
A,3,104,83
A,3,105,84
A,3,106,213
A,3,107,52
A,3,108,146
A,3,109,112
A,3,110,63
A,3,111,243
A,3,112,60
A,3,113,167
A,3,114,92
A,3,115,56
A,3,116,86
A,3,117,37
A,3,118,160
A,3,119,61
A,3,120,238
A,3,121,5
A,3,122,78
A,3,123,94
A,3,124,139
A,3,125,245
A,3,126,147
A,3,127,198
A,3,128,164
A,3,129,139
A,3,130,64
A,3,131,48
A,3,132,147
A,3,133,24
A,3,134,172
A,3,135,6
A,3,136,81
A,3,137,146
A,3,138,152
A,3,139,25
A,3,140,110
A,3,141,232
A,3,142,47
A,3,143,190
A,3,144,189
A,3,145,241
A,3,146,93
A,3,147,127
A,3,148,172
A,3,149,156
A,3,150,157
A,3,151,5
A,3,152,246
A,3,153,35
A,3,154,100
A,3,155,16
A,3,156,54
A,3,157,63
A,3,158,112
A,3,159,188
A,3,160,51
A,3,161,106
A,3,162,170
A,3,163,34
A,3,164,175
A,3,165,241
A,3,166,101
A,3,167,63
A,3,168,164
A,3,169,3
A,3,170,231
A,3,171,55
A,3,172,203
A,3,173,59
A,3,174,107
A,3,175,72
A,3,176,124
A,3,177,45
A,3,178,255
A,3,179,193
A,3,180,25
A,3,181,19
A,3,182,43
A,3,183,88
A,3,184,125
A,3,185,23
A,3,186,91
A,3,187,81
A,3,188,236
A,3,189,61
A,3,190,252
A,3,191,205
A,3,192,142
A,3,193,171
A,3,194,216
A,3,195,68
A,3,196,174
A,3,197,207
A,3,198,24
A,3,199,36
A,4,0,151
A,4,1,231
A,4,2,99
A,4,3,192
A,4,4,169
A,4,5,4
A,4,6,178
A,4,7,91
A,4,8,148
A,4,9,174
A,4,10,22
A,4,11,173
A,4,12,170
A,4,13,244
A,4,14,165
A,4,15,174
A,4,16,26
A,4,17,235
A,4,18,31
A,4,19,222
A,4,20,239
A,4,21,124
A,4,22,114
A,4,23,45
A,4,24,213
A,4,25,112
A,4,26,150
A,4,27,37
A,4,28,238
A,4,29,87
A,4,30,67
A,4,31,158
A,4,32,74
A,4,33,84
A,4,34,204
A,4,35,153
A,4,36,18
A,4,37,122
A,4,38,188
A,4,39,105
A,4,40,50
A,4,41,89
A,4,42,172
A,4,43,142
A,4,44,37
A,4,45,183
A,4,46,144
A,4,47,235
A,4,48,224
A,4,49,138
A,4,50,41
A,4,51,23
A,4,52,98
A,4,53,25
A,4,54,215
A,4,55,166
A,4,56,224
A,4,57,108
A,4,58,208
A,4,59,8
A,4,60,36
A,4,61,191
A,4,62,100
A,4,63,70
A,4,64,162
A,4,65,8
A,4,66,22
A,4,67,138
A,4,68,46
A,4,69,136
A,4,70,117
A,4,71,80
A,4,72,79
A,4,73,132
A,4,74,22
A,4,75,49
A,4,76,239
A,4,77,184
A,4,78,109
A,4,79,175
A,4,80,32
A,4,81,92
A,4,82,21
A,4,83,150
A,4,84,191
A,4,85,135
A,4,86,117
A,4,87,238
A,4,88,92
A,4,89,223
A,4,90,58
A,4,91,12
A,4,92,39
A,4,93,161
A,4,94,42
A,4,95,26
A,4,96,252
A,4,97,108
A,4,98,167
A,4,99,216
A,4,100,56
A,4,101,223
A,4,102,228
A,4,103,217
A,4,104,71
A,4,105,174
A,4,106,83
A,4,107,231
A,4,108,219
A,4,109,183
A,4,110,108
A,4,111,20
A,4,112,46
A,4,113,76
A,4,114,173
A,4,115,121
A,4,116,93
A,4,117,144
A,4,118,89
A,4,119,250
A,4,120,0
A,4,121,154
A,4,122,130
A,4,123,162
A,4,124,233
A,4,125,184
A,4,126,194
A,4,127,218
A,4,128,32
A,4,129,66
A,4,130,67
A,4,131,223
A,4,132,179
A,4,133,138
A,4,134,85
A,4,135,131
A,4,136,205
A,4,137,119
A,4,138,45
A,4,139,32
A,4,140,117
A,4,141,99
A,4,142,110
A,4,143,71
A,4,144,161
A,4,145,194
A,4,146,204
A,4,147,225
A,4,148,127
A,4,149,26
A,4,150,67
A,4,151,218
A,4,152,97
A,4,153,149
A,4,154,140
A,4,155,229
A,4,156,40
A,4,157,240
A,4,158,189
A,4,159,136
A,4,160,246
A,4,161,131
A,4,162,21
A,4,163,25
A,4,164,127
A,4,165,123
A,4,166,55
A,4,167,15
A,4,168,202
A,4,169,109
A,4,170,174
A,4,171,15
A,4,172,53
A,4,173,149
A,4,174,239
A,4,175,141
A,4,176,158
A,4,177,254
A,4,178,191
A,4,179,40
A,4,180,131
A,4,181,30
A,4,182,148
A,4,183,156
A,4,184,244
A,4,185,145
A,4,186,50
A,4,187,57
A,4,188,79
A,4,189,84
A,4,190,10
A,4,191,142
A,4,192,126
A,4,193,229
A,4,194,113
A,4,195,29
A,4,196,49
A,4,197,152
A,4,198,50
A,4,199,83
A,5,0,145
A,5,1,37
A,5,2,84
A,5,3,240
A,5,4,37
A,5,5,151
A,5,6,55
A,5,7,44
A,5,8,153
A,5,9,111
A,5,10,119
A,5,11,69
A,5,12,146
A,5,13,99
A,5,14,175
A,5,15,170
A,5,16,161
A,5,17,71
A,5,18,21
A,5,19,202
A,5,20,254
A,5,21,96
A,5,22,145
A,5,23,3
A,5,24,130
A,5,25,145
A,5,26,180
A,5,27,19
A,5,28,71
A,5,29,193
A,5,30,251
A,5,31,208
A,5,32,253
A,5,33,34
A,5,34,150
A,5,35,87
A,5,36,126
A,5,37,20
A,5,38,119
A,5,39,178
A,5,40,32
A,5,41,106
A,5,42,58
A,5,43,242
A,5,44,110
A,5,45,122
A,5,46,91
A,5,47,59
A,5,48,132
A,5,49,162
A,5,50,241
A,5,51,91
A,5,52,209
A,5,53,38
A,5,54,224
A,5,55,164
A,5,56,145
A,5,57,137
A,5,58,207
A,5,59,32
A,5,60,168
A,5,61,85
A,5,62,95
A,5,63,148
A,5,64,236
A,5,65,255
A,5,66,42
A,5,67,35
A,5,68,169
A,5,69,32
A,5,70,46
A,5,71,49
A,5,72,33
A,5,73,213
A,5,74,49
A,5,75,249
A,5,76,197
A,5,77,107
A,5,78,152
A,5,79,62
A,5,80,67
A,5,81,137
A,5,82,252
A,5,83,230
A,5,84,208
A,5,85,218
A,5,86,120
A,5,87,222
A,5,88,185
A,5,89,51
A,5,90,252
A,5,91,62
A,5,92,246
A,5,93,186
A,5,94,2
A,5,95,211
A,5,96,158
A,5,97,121
A,5,98,157
A,5,99,115
A,5,100,65
A,5,101,220
A,5,102,112
A,5,103,201
A,5,104,52
A,5,105,61
A,5,106,95
A,5,107,65
A,5,108,162
A,5,109,171
A,5,110,108
A,5,111,79
A,5,112,146
A,5,113,180
A,5,114,204
A,5,115,158
A,5,116,15
A,5,117,51
A,5,118,41
A,5,119,142
A,5,120,124
A,5,121,155
A,5,122,31
A,5,123,19
A,5,124,47
A,5,125,86
A,5,126,93
A,5,127,212
A,5,128,111
A,5,129,179
A,5,130,171
A,5,131,65
A,5,132,123
A,5,133,59
A,5,134,135
A,5,135,48
A,5,136,99
A,5,137,219
A,5,138,134
A,5,139,8
A,5,140,98
A,5,141,199
A,5,142,48
A,5,143,48
A,5,144,79
A,5,145,13
A,5,146,74
A,5,147,181
A,5,148,7
A,5,149,43
A,5,150,18
A,5,151,221
A,5,152,143
A,5,153,216
A,5,154,73
A,5,155,56
A,5,156,36
A,5,157,142
A,5,158,117
A,5,159,154
A,5,160,123
A,5,161,80
A,5,162,230
A,5,163,10
A,5,164,126
A,5,165,95
A,5,166,105
A,5,167,137
A,5,168,251
A,5,169,2
A,5,170,114
A,5,171,214
A,5,172,200
A,5,173,81
A,5,174,206
A,5,175,72
A,5,176,191
A,5,177,34
A,5,178,45
A,5,179,133
A,5,180,21
A,5,181,164
A,5,182,176
A,5,183,194
A,5,184,213
A,5,185,38
A,5,186,235
A,5,187,118
A,5,188,58
A,5,189,63
A,5,190,200
A,5,191,214
A,5,192,154
A,5,193,222
A,5,194,38
A,5,195,10
A,5,196,57
A,5,197,25
A,5,198,136
A,5,199,48
A,6,0,208
A,6,1,125
A,6,2,45
A,6,3,167
A,6,4,146
A,6,5,134
A,6,6,126
A,6,7,163
A,6,8,114
A,6,9,34
A,6,10,121
A,6,11,135
A,6,12,177
A,6,13,89
A,6,14,144
A,6,15,173
A,6,16,25
A,6,17,40
A,6,18,45
A,6,19,118
A,6,20,3
A,6,21,54
A,6,22,243
A,6,23,153
A,6,24,64
A,6,25,4
A,6,26,60
A,6,27,143
A,6,28,24
A,6,29,255
A,6,30,121
A,6,31,226
A,6,32,146
A,6,33,90
A,6,34,156
A,6,35,194
A,6,36,44
A,6,37,51
A,6,38,120
A,6,39,254
A,6,40,67
A,6,41,226
A,6,42,139
A,6,43,162
A,6,44,216
A,6,45,192
A,6,46,19
A,6,47,209
A,6,48,13
A,6,49,218
A,6,50,243
A,6,51,108
A,6,52,37
A,6,53,32
A,6,54,145
A,6,55,82
A,6,56,197
A,6,57,2
A,6,58,121
A,6,59,229
A,6,60,57
A,6,61,167
A,6,62,253
A,6,63,203
A,6,64,150
A,6,65,160
A,6,66,7
A,6,67,210
A,6,68,239
A,6,69,90
A,6,70,34
A,6,71,80
A,6,72,250
A,6,73,121
A,6,74,52
A,6,75,73
A,6,76,31
A,6,77,56
A,6,78,203
A,6,79,155
A,6,80,13
A,6,81,174
A,6,82,4
A,6,83,45
A,6,84,14
A,6,85,127
A,6,86,219
A,6,87,142
A,6,88,129
A,6,89,4
A,6,90,110
A,6,91,79
A,6,92,138
A,6,93,118
A,6,94,212
A,6,95,2
A,6,96,167
A,6,97,116
A,6,98,10
A,6,99,164
A,6,100,113
A,6,101,14
A,6,102,53
A,6,103,96
A,6,104,17
A,6,105,224
A,6,106,77
A,6,107,249
A,6,108,254
A,6,109,30
A,6,110,245
A,6,111,195
A,6,112,22
A,6,113,87
A,6,114,224
A,6,115,69
A,6,116,0
A,6,117,20
A,6,118,112
A,6,119,247
A,6,120,85
A,6,121,180
A,6,122,134
A,6,123,154
A,6,124,89
A,6,125,146
A,6,126,250
A,6,127,216
A,6,128,88
A,6,129,44
A,6,130,102
A,6,131,41
A,6,132,101
A,6,133,12
A,6,134,91
A,6,135,216
A,6,136,20
A,6,137,36
A,6,138,102
A,6,139,129
A,6,140,201
A,6,141,62
A,6,142,137
A,6,143,140
A,6,144,143
A,6,145,193
A,6,146,189
A,6,147,122
A,6,148,236
A,6,149,74
A,6,150,233
A,6,151,37
A,6,152,12
A,6,153,166
A,6,154,224
A,6,155,197
A,6,156,218
A,6,157,116
A,6,158,172
A,6,159,159
A,6,160,81
A,6,161,201
A,6,162,78
A,6,163,34
A,6,164,145
A,6,165,157
A,6,166,201
A,6,167,100
A,6,168,46
A,6,169,163
A,6,170,242
A,6,171,165
A,6,172,219
A,6,173,26
A,6,174,99
A,6,175,167
A,6,176,71
A,6,177,182
A,6,178,47
A,6,179,74
A,6,180,153
A,6,181,29
A,6,182,151
A,6,183,167
A,6,184,37
A,6,185,11
A,6,186,239
A,6,187,62
A,6,188,19
A,6,189,140
A,6,190,213
A,6,191,77
A,6,192,36
A,6,193,103
A,6,194,135
A,6,195,8
A,6,196,75
A,6,197,35
A,6,198,75
A,6,199,81
A,7,0,73
A,7,1,216
A,7,2,128
A,7,3,150
A,7,4,113
A,7,5,154
A,7,6,10
A,7,7,51
A,7,8,54
A,7,9,175
A,7,10,242
A,7,11,213
A,7,12,162
A,7,13,0
A,7,14,4
A,7,15,215
A,7,16,118
A,7,17,51
A,7,18,108
A,7,19,49
A,7,20,200
A,7,21,142
A,7,22,74
A,7,23,127
A,7,24,32
A,7,25,19
A,7,26,2
A,7,27,166
A,7,28,20
A,7,29,239
A,7,30,84
A,7,31,52
A,7,32,89
A,7,33,47
A,7,34,125
A,7,35,186
A,7,36,184
A,7,37,140
A,7,38,134
A,7,39,111
A,7,40,132
A,7,41,83
A,7,42,102
A,7,43,201
A,7,44,195
A,7,45,63
A,7,46,168
A,7,47,246
A,7,48,55
A,7,49,87
A,7,50,9
A,7,51,110
A,7,52,204
A,7,53,210
A,7,54,99
A,7,55,109
A,7,56,166
A,7,57,143
A,7,58,85
A,7,59,229
A,7,60,185
A,7,61,211
A,7,62,122
A,7,63,21
A,7,64,65
A,7,65,110
A,7,66,255
A,7,67,81
A,7,68,134
A,7,69,139
A,7,70,217
A,7,71,134
A,7,72,78
A,7,73,34
A,7,74,49
A,7,75,181
A,7,76,247
A,7,77,90
A,7,78,86
A,7,79,5
A,7,80,233
A,7,81,57
A,7,82,116
A,7,83,102
A,7,84,70
A,7,85,90
A,7,86,109
A,7,87,58
A,7,88,123
A,7,89,134
A,7,90,162
A,7,91,87
A,7,92,139
A,7,93,235
A,7,94,246
A,7,95,160
A,7,96,224
A,7,97,35
A,7,98,26
A,7,99,103
A,7,100,80
A,7,101,189
A,7,102,138
A,7,103,7
A,7,104,167
A,7,105,210
A,7,106,132
A,7,107,93
A,7,108,230
A,7,109,227
A,7,110,233
A,7,111,236
A,7,112,161
A,7,113,11
A,7,114,26
A,7,115,186
A,7,116,106
A,7,117,238
A,7,118,116
A,7,119,44
A,7,120,163
A,7,121,174
A,7,122,103
A,7,123,233
A,7,124,39
A,7,125,44
A,7,126,153
A,7,127,214
A,7,128,186
A,7,129,165
A,7,130,57
A,7,131,162
A,7,132,195
A,7,133,240
A,7,134,209
A,7,135,124
A,7,136,99
A,7,137,207
A,7,138,147
A,7,139,125
A,7,140,35
A,7,141,86
A,7,142,159
A,7,143,93
A,7,144,50
A,7,145,34
A,7,146,61
A,7,147,225
A,7,148,34
A,7,149,218
A,7,150,228
A,7,151,71
A,7,152,51
A,7,153,77
A,7,154,179
A,7,155,88
A,7,156,75
A,7,157,37
A,7,158,181
A,7,159,204
A,7,160,195
A,7,161,29
A,7,162,7
A,7,163,93
A,7,164,151
A,7,165,153
A,7,166,208
A,7,167,171
A,7,168,32
A,7,169,112
A,7,170,173
A,7,171,127
A,7,172,194
A,7,173,111
A,7,174,185
A,7,175,3
A,7,176,188
A,7,177,247
A,7,178,204
A,7,179,97
A,7,180,36
A,7,181,194
A,7,182,140
A,7,183,212
A,7,184,172
A,7,185,186
A,7,186,70
A,7,187,206
A,7,188,68
A,7,189,134
A,7,190,139
A,7,191,230
A,7,192,205
A,7,193,33
A,7,194,95
A,7,195,161
A,7,196,20
A,7,197,35
A,7,198,113
A,7,199,252
A,8,0,7
A,8,1,89
A,8,2,134
A,8,3,171
A,8,4,181
A,8,5,121
A,8,6,201
A,8,7,116
A,8,8,19
A,8,9,252
A,8,10,135
A,8,11,28
A,8,12,0
A,8,13,31
A,8,14,108
A,8,15,64
A,8,16,86
A,8,17,63
A,8,18,29
A,8,19,63
A,8,20,102
A,8,21,227
A,8,22,161
A,8,23,31
A,8,24,19
A,8,25,88
A,8,26,191
A,8,27,109
A,8,28,188
A,8,29,41
A,8,30,85
A,8,31,127
A,8,32,224
A,8,33,133
A,8,34,31
A,8,35,74
A,8,36,128
A,8,37,36
A,8,38,65
A,8,39,102
A,8,40,146
A,8,41,177
A,8,42,234
A,8,43,59
A,8,44,151
A,8,45,202
A,8,46,231
A,8,47,240
A,8,48,22
A,8,49,235
A,8,50,228
A,8,51,245
A,8,52,21
A,8,53,47
A,8,54,164
A,8,55,205
A,8,56,105
A,8,57,174
A,8,58,204
A,8,59,211
A,8,60,184
A,8,61,8
A,8,62,97
A,8,63,28
A,8,64,212
A,8,65,129
A,8,66,227
A,8,67,62
A,8,68,191
A,8,69,75
A,8,70,186
A,8,71,170
A,8,72,201
A,8,73,146
A,8,74,99
A,8,75,31
A,8,76,137
A,8,77,48
A,8,78,203
A,8,79,106
A,8,80,76
A,8,81,216
A,8,82,209
A,8,83,211
A,8,84,230
A,8,85,117
A,8,86,53
A,8,87,114
A,8,88,141
A,8,89,146
A,8,90,93
A,8,91,112
A,8,92,103
A,8,93,71
A,8,94,97
A,8,95,102
A,8,96,126
A,8,97,81
A,8,98,97
A,8,99,140
A,8,100,249
A,8,101,63
A,8,102,109
A,8,103,111
A,8,104,140
A,8,105,75
A,8,106,82
A,8,107,244
A,8,108,19
A,8,109,159
A,8,110,174
A,8,111,114
A,8,112,47
A,8,113,82
A,8,114,102
A,8,115,202
A,8,116,73
A,8,117,85
A,8,118,50
A,8,119,18
A,8,120,18
A,8,121,195
A,8,122,137
A,8,123,174
A,8,124,163
A,8,125,105
A,8,126,68
A,8,127,147
A,8,128,182
A,8,129,136
A,8,130,58
A,8,131,100
A,8,132,68
A,8,133,17
A,8,134,111
A,8,135,70
A,8,136,228
A,8,137,186
A,8,138,79
A,8,139,83
A,8,140,220
A,8,141,46
A,8,142,44
A,8,143,125
A,8,144,40
A,8,145,119
A,8,146,164
A,8,147,7
A,8,148,71
A,8,149,183
